response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,-3.141592654,-0.698131701,-0.436332313,0.087266463,65
0,1.396263402,2.094395102,-3.054326191,-0.174532925,65
1,-0.872664626,0.087266463,1.658062789,-2.00712864,65
0,0.174532925,1.221730476,-2.792526803,-2.443460953,65
0,-2.35619449,-0.785398163,0.523598776,1.396263402,65
1,1.134464014,2.181661565,2.617993878,-2.530727415,65
0,-2.705260341,-1.483529864,-1.396263402,0.872664626,65
1,-1.134464014,-0.698131701,-2.967059728,-1.570796327,65
1,1.658062789,2.268928028,-2.530727415,0.523598776,65
0,0,2.181661565,-2.967059728,-2.268928028,65
0,2.792526803,-1.919862177,-1.658062789,0.174532925,65
0,2.35619449,-0.959931089,0.698131701,1.221730476,65
0,3.054326191,-0.174532925,0.087266463,3.054326191,65
0,-1.832595715,0.261799388,2.00712864,3.054326191,65
0,-0.872664626,0.087266463,-2.530727415,-2.268928028,65
0,1.658062789,2.443460953,0.261799388,0.872664626,65
0,0.959931089,-3.054326191,-2.617993878,-2.35619449,65
1,0.523598776,2.35619449,2.879793266,-2.35619449,65
1,0.087266463,0.436332313,-1.570796327,-0.261799388,65
0,0.436332313,1.047197551,3.054326191,-3.141592654,65
0,-2.181661565,-0.785398163,0.34906585,1.396263402,65
1,-0.698131701,-0.610865238,0.785398163,1.570796327,65
0,2.879793266,-2.617993878,-2.094395102,-1.221730476,65
1,1.919862177,2.792526803,3.054326191,-1.134464014,65
1,0.523598776,-2.967059728,-0.959931089,0.34906585,65
0,2.617993878,-2.879793266,-0.698131701,-0.174532925,65
0,-1.745329252,-0.698131701,-2.705260341,-2.094395102,65
0,1.483529864,2.00712864,-2.181661565,-2.094395102,65
0,1.308996939,2.094395102,-0.698131701,0.436332313,65
1,0.087266463,0.610865238,2.094395102,2.443460953,65
1,-0.959931089,-0.34906585,2.705260341,-2.530727415,65
0,0.698131701,2.530727415,-2.530727415,-0.698131701,65
0,-0.34906585,-0.174532925,-1.047197551,-0.959931089,65
1,2.530727415,-2.792526803,-1.047197551,-0.174532925,65
1,-0.34906585,2.705260341,-3.141592654,-0.872664626,65
0,-2.530727415,-1.570796327,1.832595715,2.268928028,65
0,0.785398163,2.617993878,-2.094395102,-1.047197551,65
0,-2.35619449,0.087266463,0.174532925,-3.141592654,65
0,0.34906585,2.268928028,-2.35619449,-1.832595715,66
0,-3.054326191,-2.181661565,-2.094395102,-1.570796327,66
0,1.221730476,-3.141592654,-0.523598776,0.261799388,66
1,1.658062789,2.00712864,2.35619449,-2.879793266,66
1,-0.959931089,-0.523598776,0.610865238,-2.530727415,66
0,-2.094395102,-0.872664626,2.967059728,-2.879793266,66
1,-1.832595715,-1.308996939,3.054326191,-2.443460953,66
1,-2.181661565,-0.959931089,2.00712864,-2.268928028,66
1,1.047197551,2.094395102,-2.705260341,-1.047197551,66
1,-2.792526803,-2.35619449,0,0.436332313,66
0,1.396263402,2.35619449,2.967059728,3.054326191,66
0,-1.570796327,-0.261799388,0.959931089,2.879793266,66
0,2.181661565,-2.094395102,-0.610865238,0.087266463,66
0,3.054326191,-1.570796327,-1.396263402,-0.34906585,66
1,1.658062789,2.792526803,-1.134464014,0.261799388,66
1,-0.261799388,0.523598776,2.268928028,-2.705260341,66
1,-0.959931089,-0.523598776,-3.141592654,-1.745329252,66
1,1.745329252,2.00712864,2.967059728,-1.658062789,66
0,1.047197551,2.35619449,-3.141592654,-2.967059728,66
0,2.705260341,-2.00712864,0.523598776,1.047197551,66
1,-0.174532925,1.221730476,2.35619449,-2.530727415,66
1,-2.617993878,-1.919862177,-0.785398163,0.959931089,66
0,1.570796327,-2.268928028,-1.919862177,0,66
1,-2.00712864,0.087266463,0.261799388,2.094395102,66
0,-1.047197551,1.483529864,-1.919862177,-1.658062789,66
1,0.523598776,0.785398163,-1.658062789,0.174532925,66
0,-0.698131701,2.00712864,2.443460953,2.967059728,66
1,-1.308996939,-0.523598776,2.094395102,-2.35619449,66
1,0,0.261799388,-2.879793266,-1.134464014,66
1,2.181661565,2.705260341,-0.872664626,1.483529864,66
1,-1.483529864,-1.308996939,1.570796327,-3.054326191,66
1,1.047197551,1.919862177,-2.879793266,0.174532925,66
0,0.087266463,2.181661565,2.268928028,3.054326191,66
0,-0.261799388,1.221730476,2.268928028,3.054326191,66
0,-1.134464014,-0.436332313,1.483529864,1.832595715,66
1,-1.570796327,1.483529864,1.483529864,-1.658062789,66
0,2.443460953,-1.658062789,1.745329252,1.919862177,66
0,0.261799388,2.792526803,-0.436332313,0,66
0,-0.261799388,1.745329252,-1.745329252,-1.396263402,66
0,-0.959931089,1.047197551,2.35619449,-2.617993878,66
1,-0.174532925,0.261799388,3.054326191,-1.658062789,66
1,-2.879793266,-1.570796327,-1.221730476,1.919862177,66
1,1.396263402,1.919862177,2.617993878,-1.919862177,66
0,-1.919862177,-0.436332313,-0.174532925,0.872664626,66
0,-1.047197551,0.436332313,2.617993878,-2.792526803,66
0,1.221730476,2.443460953,-0.523598776,-0.174532925,66
0,1.396263402,2.530727415,-1.570796327,-1.047197551,66
1,-2.879793266,-2.35619449,-0.436332313,0.523598776,66
1,2.792526803,-2.967059728,0.523598776,2.35619449,66
0,-1.221730476,1.308996939,1.658062789,-1.832595715,66
0,0.959931089,1.658062789,-1.047197551,-0.959931089,66
1,-0.261799388,1.396263402,-3.054326191,-0.523598776,66
0,-2.617993878,-1.308996939,1.396263402,1.570796327,66
1,-0.959931089,-0.785398163,1.396263402,2.879793266,66
1,1.658062789,2.530727415,-2.00712864,-1.047197551,66
1,0.087266463,0.261799388,-2.094395102,-1.745329252,66
0,-1.832595715,-0.872664626,2.268928028,2.967059728,66
1,1.483529864,1.745329252,2.705260341,-2.181661565,66
0,0.785398163,2.181661565,3.054326191,-3.054326191,66
1,-0.959931089,-0.174532925,0.436332313,1.919862177,66
0,-2.530727415,-1.047197551,0.087266463,2.879793266,66
1,0.785398163,0.872664626,-1.832595715,-1.396263402,66
0,-2.00712864,-0.698131701,-2.617993878,-2.35619449,66
1,-2.879793266,-2.705260341,0.872664626,2.879793266,66
0,-0.610865238,0.261799388,-2.268928028,-2.00712864,66
0,-0.261799388,0.436332313,-2.094395102,-2.00712864,66
1,0.959931089,1.221730476,-2.268928028,-0.959931089,66
0,0.698131701,-2.530727415,-1.832595715,-0.610865238,66
0,1.134464014,-2.705260341,-1.308996939,0,66
0,-1.221730476,0.698131701,2.443460953,-2.792526803,66
0,-1.832595715,1.308996939,1.396263402,-1.919862177,66
1,2.530727415,2.967059728,-0.785398163,1.570796327,66
1,-2.443460953,-2.35619449,1.047197551,-2.792526803,66
1,0.610865238,1.745329252,-2.705260341,0.174532925,66
0,-1.745329252,-0.174532925,1.308996939,1.396263402,66
0,-2.879793266,-1.832595715,2.967059728,-3.054326191,66
1,-1.832595715,0,1.047197551,2.35619449,66
0,0.610865238,1.308996939,1.658062789,2.879793266,66
1,-2.443460953,-1.570796327,0.174532925,-3.141592654,66
0,-3.141592654,-2.705260341,1.919862177,2.268928028,66
1,2.35619449,2.967059728,0.436332313,1.745329252,66
1,-1.483529864,-1.396263402,0.785398163,1.134464014,66
1,-2.00712864,-1.745329252,-3.054326191,-2.181661565,66
0,-1.832595715,0.785398163,2.443460953,2.617993878,66
0,2.967059728,-1.483529864,1.047197551,1.832595715,66
0,1.919862177,-1.658062789,0,0.261799388,66
0,-2.530727415,-0.174532925,0.261799388,0.34906585,66
0,2.268928028,-0.872664626,0,1.745329252,66
1,-1.047197551,-0.959931089,-2.879793266,-2.35619449,66
1,-0.34906585,0,-2.792526803,-1.570796327,66
1,0.174532925,0.523598776,-2.443460953,-0.523598776,66
0,-2.705260341,-2.268928028,2.181661565,2.443460953,66
1,-2.617993878,0,1.832595715,-2.705260341,66
0,1.919862177,2.792526803,-1.047197551,0.34906585,66
0,1.308996939,2.443460953,-0.436332313,0.174532925,66
1,-2.094395102,-0.785398163,0.872664626,2.879793266,66
0,1.483529864,2.00712864,0.087266463,0.261799388,66
0,2.617993878,-2.530727415,0.436332313,1.483529864,66
1,2.879793266,2.967059728,-0.174532925,0.785398163,66
0,-0.785398163,1.570796327,1.832595715,2.705260341,66
1,-0.785398163,-0.174532925,0.959931089,1.919862177,66
1,2.879793266,-2.443460953,-1.658062789,0,66
1,2.705260341,-3.141592654,-3.054326191,-2.00712864,66
1,-0.174532925,0.34906585,2.879793266,-2.705260341,66
0,-2.268928028,-0.610865238,3.054326191,-2.879793266,66
0,1.396263402,-1.919862177,-1.832595715,1.308996939,66
1,2.792526803,-3.141592654,-1.745329252,-0.785398163,66
0,-0.174532925,0.959931089,2.705260341,2.967059728,66
0,2.443460953,-2.705260341,-0.610865238,-0.174532925,66
0,0.698131701,0.959931089,1.134464014,1.308996939,66
1,-2.879793266,-2.00712864,1.745329252,2.530727415,66
1,-0.174532925,0.34906585,2.792526803,-0.959931089,66
0,-2.35619449,-1.047197551,-2.967059728,-2.879793266,66
0,-2.705260341,-1.308996939,1.570796327,2.617993878,66
1,-1.134464014,-1.047197551,1.919862177,-1.745329252,66
0,-0.785398163,1.134464014,-1.134464014,-0.959931089,66
0,2.181661565,-2.967059728,-1.745329252,0.087266463,66
0,-0.872664626,0.959931089,2.705260341,-0.959931089,66
1,0,0.610865238,-1.919862177,-0.436332313,66
1,-2.181661565,-1.658062789,-0.872664626,0.698131701,66
1,-3.054326191,-1.396263402,-0.174532925,1.134464014,66
1,1.221730476,1.396263402,-2.35619449,-1.570796327,66
1,1.134464014,1.221730476,1.308996939,1.396263402,66
1,2.443460953,-3.141592654,-1.134464014,0.523598776,66
1,2.792526803,-0.523598776,-0.261799388,1.308996939,66
0,0.087266463,2.443460953,-2.879793266,-1.919862177,66
0,-2.181661565,-0.261799388,1.134464014,2.879793266,66
0,2.00712864,-1.221730476,0.610865238,1.745329252,66
1,-1.658062789,-1.483529864,0.698131701,-2.879793266,66
1,0.698131701,0.785398163,1.483529864,2.792526803,66
1,2.705260341,-3.054326191,-0.872664626,2.35619449,66
0,0.959931089,-2.967059728,-2.879793266,-2.094395102,66
1,0.785398163,1.134464014,-1.221730476,-0.698131701,66
0,0.261799388,1.919862177,-0.610865238,0,66
1,0.698131701,1.832595715,2.617993878,-1.832595715,66
1,1.221730476,1.396263402,-1.047197551,-0.436332313,66
1,0.34906585,2.00712864,-2.617993878,-1.483529864,66
0,1.483529864,3.054326191,-1.396263402,-0.610865238,66
0,-0.610865238,-0.34906585,-2.35619449,-1.919862177,66
0,1.658062789,-3.141592654,0.34906585,0.610865238,66
0,-2.094395102,0.959931089,1.047197551,-2.181661565,66
1,1.047197551,1.832595715,-2.443460953,0.698131701,66
1,0.436332313,0.872664626,2.268928028,-3.054326191,66
0,-2.35619449,-0.436332313,1.570796327,2.705260341,66
0,0,2.35619449,-2.443460953,-1.570796327,66
1,-2.35619449,-1.832595715,0.872664626,2.443460953,66
1,-2.094395102,-1.832595715,0.261799388,0.959931089,66
0,1.396263402,2.181661565,-2.879793266,-2.443460953,66
1,1.483529864,2.00712864,2.35619449,-2.530727415,66
0,1.134464014,2.617993878,3.054326191,-1.832595715,66
0,2.00712864,2.705260341,0.959931089,1.047197551,66
1,1.745329252,3.054326191,-0.523598776,0.959931089,66
0,-2.879793266,-0.523598776,2.530727415,2.617993878,66
0,0.436332313,1.832595715,2.268928028,2.530727415,66
0,-0.698131701,0.785398163,-2.792526803,-0.872664626,66
1,-2.35619449,-1.745329252,0.261799388,0.959931089,66
1,-0.959931089,0.261799388,2.268928028,-2.00712864,66
0,2.879793266,-3.141592654,-1.134464014,-0.872664626,66
0,0.261799388,1.832595715,-1.308996939,-1.134464014,66
1,-1.134464014,-0.436332313,1.483529864,2.181661565,66
0,1.745329252,-1.570796327,-0.785398163,0.174532925,66
1,-1.134464014,-1.047197551,-0.698131701,2.443460953,66
0,2.35619449,-2.705260341,1.919862177,2.00712864,66
1,0.959931089,1.570796327,2.268928028,-1.745329252,66
0,-2.443460953,-1.832595715,-1.396263402,-0.34906585,66
0,-2.792526803,-1.745329252,-0.174532925,0.436332313,66
0,-0.436332313,2.35619449,-2.268928028,-1.745329252,66
0,-2.879793266,-1.745329252,2.00712864,2.35619449,66
1,-2.00712864,-0.872664626,1.483529864,3.054326191,66
0,1.396263402,-2.00712864,-0.959931089,-0.261799388,66
0,-0.959931089,0.523598776,1.047197551,1.658062789,66
0,2.705260341,-2.967059728,-2.094395102,-0.698131701,66
0,2.268928028,-2.00712864,-1.832595715,-0.174532925,66
0,-0.698131701,0.872664626,-2.879793266,-2.094395102,66
1,-0.785398163,-0.698131701,-1.832595715,-0.959931089,66
0,1.570796327,-1.658062789,-1.570796327,1.483529864,66
1,1.483529864,2.00712864,-2.967059728,-1.308996939,66
0,-2.094395102,-1.221730476,1.570796327,2.530727415,66
1,2.094395102,-3.141592654,-2.617993878,0.34906585,66
1,-0.698131701,0.087266463,-3.054326191,-1.308996939,66
1,0.872664626,2.094395102,2.181661565,-1.919862177,66
1,-0.261799388,0,1.308996939,1.745329252,66
0,-0.261799388,2.35619449,-1.047197551,-0.872664626,66
1,-2.617993878,-2.35619449,0.959931089,2.443460953,66
0,2.967059728,-2.00712864,-1.745329252,-0.872664626,66
0,2.443460953,-2.879793266,-2.268928028,-0.785398163,66
0,-1.047197551,1.047197551,1.832595715,2.00712864,66
1,-0.34906585,-0.174532925,-3.141592654,-2.530727415,66
1,2.530727415,2.705260341,2.879793266,-2.181661565,66
0,1.308996939,2.35619449,-1.919862177,-0.261799388,66
0,2.617993878,-2.35619449,-1.745329252,-0.261799388,66
0,1.134464014,1.919862177,0.436332313,0.610865238,66
1,1.658062789,2.181661565,-0.34906585,1.483529864,66
0,-1.832595715,0.436332313,0.959931089,-3.141592654,66
0,1.483529864,2.617993878,-0.174532925,0.087266463,66
0,2.530727415,-2.530727415,0,0.087266463,66
1,2.879793266,-1.832595715,-1.308996939,0.523598776,66
1,-2.705260341,-2.181661565,1.483529864,2.792526803,66
0,-1.134464014,1.658062789,2.35619449,-2.443460953,66
1,-2.705260341,-1.396263402,-0.34906585,1.396263402,66
0,-2.443460953,-0.698131701,-0.261799388,0.436332313,66
0,-3.141592654,-2.967059728,-2.617993878,-1.832595715,67
1,2.530727415,-1.308996939,0.872664626,1.308996939,67
0,-2.792526803,-1.658062789,2.181661565,-3.054326191,67
1,1.832595715,2.792526803,-2.35619449,-1.919862177,67
1,-0.610865238,1.221730476,2.617993878,-2.268928028,67
1,-0.610865238,1.221730476,-3.054326191,-2.879793266,67
0,-0.34906585,1.396263402,2.00712864,-2.094395102,67
1,-0.261799388,2.268928028,2.705260341,-2.617993878,67
1,0.34906585,3.054326191,-1.570796327,-1.047197551,67
0,-1.570796327,-0.174532925,0.610865238,2.967059728,67
0,0.698131701,1.919862177,-1.658062789,0.610865238,67
1,-1.221730476,1.221730476,2.181661565,-2.617993878,67
1,-1.483529864,-1.221730476,0.34906585,0.872664626,67
1,-1.308996939,1.047197551,2.530727415,-2.443460953,67
0,-1.308996939,0.261799388,2.094395102,-2.35619449,67
0,2.967059728,-2.792526803,0.959931089,2.094395102,67
0,0.087266463,0.261799388,-2.705260341,-0.698131701,67
1,-1.570796327,-0.174532925,-3.054326191,-2.094395102,67
1,-3.054326191,-0.698131701,0.959931089,1.832595715,67
1,-2.00712864,-1.134464014,2.00712864,2.705260341,67
1,0.087266463,1.047197551,-2.00712864,-1.396263402,67
1,-3.054326191,-1.919862177,2.792526803,3.054326191,67
0,0.785398163,1.047197551,-2.792526803,-1.745329252,67
1,0.610865238,1.919862177,-1.483529864,-0.872664626,67
1,0.523598776,2.181661565,-2.35619449,-1.658062789,67
0,-1.483529864,-1.047197551,-3.141592654,-2.530727415,67
0,0.785398163,0.872664626,2.705260341,-2.00712864,67
1,-1.483529864,1.483529864,1.919862177,-3.141592654,67
1,2.879793266,-1.658062789,0.785398163,1.483529864,67
0,-3.141592654,-1.745329252,-0.436332313,1.745329252,67
0,0.698131701,2.705260341,-2.443460953,-0.610865238,67
1,3.054326191,-1.832595715,0.959931089,1.308996939,67
0,1.221730476,2.792526803,-2.181661565,-0.698131701,67
0,-2.617993878,-2.530727415,-2.00712864,-1.047197551,67
1,-1.396263402,1.308996939,2.181661565,-2.00712864,67
0,1.483529864,-1.658062789,-1.570796327,1.483529864,67
0,2.00712864,2.705260341,-2.792526803,-1.308996939,67
0,-1.308996939,-0.34906585,0.087266463,2.094395102,67
0,0.34906585,0.785398163,-2.443460953,-0.436332313,67
1,2.879793266,-1.396263402,0,0.34906585,67
1,2.268928028,2.530727415,-2.268928028,-2.181661565,67
1,-0.34906585,1.047197551,-2.00712864,-1.832595715,67
0,-2.443460953,-1.919862177,-0.523598776,0.523598776,67
0,-2.530727415,-2.094395102,0.436332313,1.745329252,67
1,-2.967059728,-1.570796327,0,0.610865238,67
1,2.00712864,-1.570796327,-0.610865238,0.436332313,67
1,-2.094395102,-0.34906585,0.34906585,0.436332313,67
0,2.705260341,2.792526803,-2.530727415,-0.698131701,67
0,1.919862177,-2.792526803,-1.570796327,1.308996939,67
1,0.34906585,-2.967059728,-2.094395102,-0.959931089,67
1,0.087266463,0.34906585,1.919862177,2.00712864,67
0,2.705260341,-2.879793266,0.610865238,1.047197551,67
0,0.174532925,0.261799388,-0.261799388,-0.174532925,67
1,0.523598776,0.959931089,2.879793266,-2.967059728,67
0,-1.745329252,-0.436332313,0.785398163,1.047197551,67
1,1.919862177,-1.919862177,-1.483529864,0.610865238,67
0,2.268928028,-2.00712864,0.610865238,1.047197551,67
0,1.919862177,-2.879793266,0.34906585,0.436332313,67
1,1.134464014,1.308996939,-1.919862177,-0.523598776,67
0,-2.35619449,0,2.094395102,2.443460953,67
1,-1.570796327,0.436332313,0.785398163,-2.35619449,67
1,2.617993878,-2.879793266,-0.34906585,0.785398163,67
1,-1.919862177,-1.658062789,1.483529864,2.35619449,67
1,-2.35619449,-1.658062789,1.570796327,2.35619449,67
0,-3.054326191,-0.34906585,2.00712864,2.443460953,67
1,2.967059728,-3.054326191,-2.00712864,0.523598776,67
0,-0.523598776,-0.174532925,2.181661565,2.35619449,67
1,-0.436332313,1.919862177,2.792526803,-0.698131701,67
0,0.436332313,2.705260341,-0.959931089,0.087266463,67
0,-1.745329252,-1.047197551,-0.785398163,-0.698131701,67
0,0.436332313,-2.879793266,-2.879793266,0.261799388,67
0,-0.610865238,0.087266463,3.054326191,-0.872664626,67
0,0,0.959931089,-2.00712864,-0.785398163,67
0,-2.705260341,0.34906585,1.919862177,2.094395102,67
0,0.174532925,2.617993878,2.967059728,-2.617993878,67
0,1.308996939,2.443460953,0.523598776,1.134464014,67
0,-2.792526803,-2.094395102,1.221730476,1.308996939,67
1,1.570796327,2.00712864,2.617993878,-2.705260341,67
0,-2.879793266,0.34906585,0.436332313,0.610865238,67
0,2.181661565,-2.268928028,-1.221730476,-0.610865238,67
0,-2.00712864,-1.047197551,2.181661565,2.705260341,67
0,-2.00712864,0.959931089,2.00712864,2.094395102,67
0,-0.698131701,0.174532925,-2.792526803,-2.181661565,67
1,-2.094395102,-1.919862177,-1.134464014,0.698131701,67
1,2.00712864,2.094395102,2.35619449,-2.268928028,67
1,0.436332313,0.698131701,1.658062789,3.054326191,67
0,2.792526803,-1.570796327,0,1.221730476,67
1,2.879793266,-2.879793266,-1.134464014,0.436332313,67
1,1.396263402,2.617993878,-1.483529864,0.698131701,67
1,1.396263402,1.919862177,-0.785398163,-0.261799388,67
0,0.34906585,2.443460953,-1.047197551,-0.34906585,67
1,2.268928028,2.617993878,-1.832595715,0.261799388,67
1,0.698131701,1.483529864,1.658062789,-2.530727415,67
1,-1.919862177,-1.745329252,1.658062789,-2.879793266,67
0,-1.745329252,-0.959931089,1.832595715,2.094395102,67
0,1.919862177,-1.832595715,-1.658062789,-1.396263402,67
1,1.483529864,2.617993878,0.785398163,1.134464014,67
1,0.34906585,0.523598776,0.698131701,2.268928028,67
0,-1.308996939,-0.698131701,1.047197551,1.221730476,67
1,-0.698131701,0.436332313,2.00712864,-1.308996939,67
0,-1.221730476,-0.959931089,-2.879793266,-2.443460953,67
1,-0.610865238,0.610865238,2.617993878,-2.00712864,67
1,-0.523598776,0.872664626,2.617993878,-2.094395102,67
1,-0.872664626,1.658062789,1.745329252,-2.792526803,67
0,-0.34906585,0.698131701,2.268928028,2.617993878,67
1,-0.610865238,2.443460953,2.530727415,-0.698131701,67
1,1.570796327,1.658062789,2.617993878,-1.745329252,67
1,1.658062789,1.832595715,2.530727415,2.792526803,67
0,0.959931089,-2.181661565,-0.959931089,0.785398163,67
0,2.00712864,2.792526803,0,0.34906585,67
0,2.268928028,-2.967059728,0.523598776,2.00712864,67
1,-0.785398163,-0.261799388,1.570796327,2.705260341,67
1,3.054326191,-3.141592654,-1.396263402,0.698131701,67
0,0.087266463,1.570796327,-3.054326191,-1.919862177,67
1,2.967059728,3.054326191,-0.872664626,-0.785398163,67
0,-0.174532925,1.134464014,-0.872664626,-0.34906585,67
1,-1.483529864,-1.396263402,2.530727415,-1.832595715,67
1,2.00712864,2.35619449,-2.35619449,0.436332313,67
0,0.087266463,1.047197551,1.308996939,2.617993878,67
1,-0.34906585,-0.261799388,-3.141592654,-1.221730476,67
1,1.134464014,1.221730476,0.698131701,0.959931089,67
1,-3.141592654,-2.705260341,-0.785398163,0.261799388,67
0,2.792526803,-1.221730476,0.959931089,2.268928028,67
0,3.054326191,-0.610865238,-0.261799388,0.174532925,67
0,2.094395102,-2.530727415,-1.134464014,0.610865238,67
0,-0.523598776,1.483529864,1.919862177,2.967059728,67
1,-2.181661565,-1.570796327,2.181661565,-2.879793266,67
1,-0.523598776,0.872664626,-2.792526803,-0.698131701,67
1,-1.919862177,-1.745329252,2.792526803,-2.792526803,67
1,-1.047197551,0.261799388,1.308996939,-2.879793266,67
0,2.00712864,-2.705260341,-1.832595715,-0.785398163,67
0,1.308996939,-2.268928028,-1.134464014,0,67
0,1.047197551,2.792526803,0.34906585,1.047197551,67
1,2.443460953,2.879793266,-2.617993878,-1.919862177,67
0,2.617993878,-2.00712864,2.094395102,2.35619449,67
1,0,1.134464014,-2.443460953,-1.047197551,67
0,-2.35619449,-1.570796327,-0.959931089,-0.261799388,67
0,-1.396263402,-1.047197551,-3.054326191,-2.705260341,67
0,-2.879793266,-1.832595715,-0.261799388,0.523598776,67
1,0.087266463,0.261799388,0.436332313,0.872664626,67
1,-1.658062789,1.396263402,1.570796327,-1.658062789,67
0,1.570796327,2.530727415,0.698131701,0.872664626,67
1,1.134464014,-2.879793266,-2.268928028,0.34906585,67
0,-2.967059728,-0.785398163,2.879793266,-3.054326191,67
1,-0.872664626,0.959931089,-3.141592654,-2.967059728,67
0,-2.094395102,-0.34906585,0.34906585,2.268928028,67
1,2.967059728,-1.745329252,0.34906585,1.832595715,67
0,-2.617993878,-2.00712864,-0.785398163,-0.34906585,67
0,1.047197551,2.00712864,-2.00712864,-1.919862177,67
1,-1.047197551,1.483529864,1.483529864,2.967059728,67
1,-2.35619449,-1.745329252,0.785398163,-2.530727415,67
1,-1.396263402,-1.308996939,-0.523598776,0.610865238,67
0,-0.34906585,0.436332313,-3.054326191,-2.792526803,67
1,0.872664626,0.959931089,2.792526803,-0.610865238,67
1,-1.658062789,-0.34906585,0.610865238,2.792526803,67
0,-2.35619449,-2.268928028,2.705260341,2.792526803,67
1,0.436332313,0.785398163,-2.094395102,-1.658062789,67
0,2.792526803,-1.745329252,1.308996939,1.658062789,67
1,-1.570796327,0.087266463,1.745329252,-2.705260341,67
1,1.745329252,2.181661565,0.34906585,1.570796327,67
1,0.523598776,1.396263402,-2.094395102,-0.698131701,67
0,0.436332313,1.308996939,-3.054326191,-2.00712864,67
1,2.705260341,-3.141592654,-1.658062789,-1.134464014,67
0,-0.261799388,2.443460953,-3.054326191,-2.967059728,67
0,-1.745329252,1.308996939,2.00712864,-2.094395102,67
1,1.308996939,2.181661565,-1.483529864,-0.436332313,67
0,1.308996939,-2.879793266,-2.268928028,-1.396263402,67
1,-1.483529864,-1.308996939,2.00712864,2.094395102,67
1,3.054326191,-2.967059728,-0.959931089,0,67
1,-3.141592654,-2.879793266,1.047197551,1.919862177,67
0,-1.308996939,0.261799388,0.523598776,1.134464014,67
0,-1.396263402,0.34906585,2.705260341,-2.792526803,67
1,1.483529864,1.658062789,-1.396263402,-0.698131701,67
1,2.094395102,2.35619449,-1.483529864,0.261799388,67
1,-1.483529864,-1.308996939,0.698131701,-2.792526803,67
0,-0.610865238,2.530727415,2.617993878,-0.698131701,67
0,-2.094395102,0.436332313,2.268928028,3.054326191,67
1,0.610865238,0.698131701,2.443460953,2.967059728,67
0,1.308996939,-2.705260341,-2.443460953,-1.396263402,67
0,-1.658062789,-0.523598776,-3.141592654,-3.054326191,67
1,1.658062789,1.919862177,-0.174532925,1.221730476,67
1,1.396263402,-3.054326191,-1.396263402,0.174532925,67
0,2.617993878,-1.134464014,0.174532925,1.134464014,67
1,0.872664626,1.221730476,-1.221730476,0.174532925,67
1,-0.174532925,0.087266463,1.308996939,2.443460953,67
0,-2.705260341,-1.396263402,1.483529864,1.832595715,67
1,0,0.785398163,-1.832595715,-1.396263402,67
0,0.34906585,-2.967059728,-1.396263402,-1.221730476,67
0,1.919862177,-2.530727415,-2.094395102,0,67
1,-0.872664626,0.523598776,0.698131701,2.181661565,67
0,-2.967059728,-0.174532925,0.610865238,1.832595715,67
0,0.610865238,2.181661565,3.054326191,-2.094395102,67
0,2.181661565,-1.570796327,-0.523598776,1.221730476,67
0,1.658062789,2.00712864,2.530727415,-2.879793266,67
1,-2.792526803,-2.530727415,-2.094395102,-0.261799388,67
0,1.919862177,-2.792526803,-2.35619449,-1.832595715,67
0,2.879793266,-1.570796327,1.221730476,1.745329252,67
0,1.047197551,-2.792526803,-1.134464014,-0.872664626,67
0,-2.530727415,-0.610865238,1.396263402,2.967059728,67
1,1.745329252,1.832595715,-2.530727415,-1.570796327,67
1,0.959931089,2.181661565,-2.35619449,0.698131701,67
0,0.785398163,2.181661565,-0.698131701,-0.436332313,68
0,1.134464014,2.617993878,-1.047197551,0.34906585,68
1,-1.658062789,-0.959931089,-0.261799388,1.047197551,68
1,-2.35619449,-1.832595715,0.785398163,-2.530727415,68
1,-0.523598776,-0.174532925,1.919862177,-3.141592654,68
1,-2.00712864,-1.308996939,0.785398163,-2.879793266,68
0,2.530727415,-2.35619449,0.174532925,2.268928028,68
1,-2.443460953,0,0.523598776,2.268928028,68
0,1.570796327,-2.705260341,-2.00712864,-1.832595715,68
1,-3.141592654,-2.181661565,1.832595715,2.879793266,68
0,1.396263402,2.443460953,2.705260341,-1.221730476,68
1,-2.530727415,-1.483529864,0.523598776,1.483529864,68
0,0.436332313,2.443460953,2.879793266,2.967059728,68
0,-2.617993878,-1.745329252,1.221730476,1.919862177,68
0,1.919862177,-2.094395102,-1.483529864,-0.261799388,68
0,0.436332313,1.570796327,-0.872664626,-0.698131701,68
0,0.698131701,2.35619449,-0.523598776,0.261799388,68
0,1.483529864,-2.443460953,-2.181661565,0.087266463,68
0,-0.698131701,0.261799388,1.570796327,1.745329252,68
1,-2.443460953,0.261799388,0.610865238,2.00712864,68
1,1.396263402,2.094395102,2.705260341,-1.658062789,68
1,0.698131701,0.785398163,2.879793266,-2.967059728,68
0,1.570796327,-2.967059728,-2.705260341,-0.523598776,68
1,0.174532925,0.261799388,-2.094395102,-0.785398163,68
1,2.443460953,2.530727415,-2.879793266,-2.705260341,68
1,-2.705260341,-2.530727415,-1.832595715,0.087266463,68
1,-0.523598776,-0.174532925,1.745329252,-2.879793266,68
1,-2.094395102,-1.832595715,-0.34906585,1.832595715,68
1,-2.094395102,-1.396263402,2.617993878,-2.617993878,68
0,2.530727415,-2.967059728,-1.221730476,-0.872664626,68
