error,nontarget_error_1,nontarget_error_2,nontarget_error_3,nontarget_error_4,nontarget_error_5,setsize,response,target,nontarget_1,nontarget_2,nontarget_3,nontarget_4,nontarget_5,subject
0.104719755,1.972222055,2.094395102,2.199114858,-2.722713633,-2.094395102,6,0.942477796,0.837758041,2.914699851,3.036872898,-3.141592654,-1.780235837,-1.151917306,84
0.41887902,1.326450232,2.07694181,-1.518436449,-0.663225116,0.785398163,6,-1.256637061,-1.675516082,0.06981317,0.820304748,-2.775073511,-1.919862177,-0.471238898,84
0.174532925,1.274090354,1.378810109,1.79768913,2.408554368,-2.862339973,6,-1.256637061,-1.431169987,0.017453293,0.122173048,0.541052068,1.151917306,2.164208272,84
-0.122173048,-1.047197551,0.27925268,0.453785606,1.658062789,-1.623156204,6,1.378810109,1.500983157,0.331612558,1.658062789,1.832595715,3.036872898,-0.244346095,84
0.191986218,2.49582083,2.617993878,-2.530727415,-2.28638132,-0.907571211,6,-0.523598776,-0.715584993,1.972222055,2.094395102,-3.054326191,-2.809980096,-1.431169987,84
2.809980096,2.00712864,-2.600540585,-2.565634,-2.460914245,-0.226892803,6,-1.047197551,2.42600766,0.959931089,2.635447171,2.670353756,2.775073511,-1.274090354,84
-0.366519143,0.017453293,0.261799388,1.047197551,1.727875959,1.902408885,6,0.13962634,0.506145483,0.157079633,0.401425728,1.186823891,1.8675023,2.042035225,84
0.052359878,-0.104719755,2.443460953,-2.07694181,-1.780235837,-1.727875959,6,0.488692191,0.436332313,0.383972435,2.932153143,-1.588249619,-1.291543646,-1.239183769,84
-0.610865238,-2.513274123,-0.506145483,0.20943951,0.436332313,0.802851456,6,-0.942477796,-0.331612558,2.827433388,-1.448623279,-0.733038286,-0.506145483,-0.13962634,84
-0.366519143,-2.129301687,0.977384381,1.029744259,2.967059728,-2.844886681,6,2.530727415,2.897246558,0.401425728,-2.775073511,-2.722713633,-0.785398163,-0.314159265,84
-0.174532925,0.401425728,1.204277184,1.745329252,2.565634,-2.775073511,6,0.855211333,1.029744259,1.256637061,2.059488517,2.600540585,-2.862339973,-1.919862177,84
-0.13962634,-2.338741198,0.855211333,0.907571211,1.605702912,1.762782545,6,2.35619449,2.49582083,0.017453293,-3.071779484,-3.019419606,-2.321287905,-2.164208272,84
0.296705973,2.687807048,2.862339973,2.897246558,3.071779484,-0.802851456,6,-2.565634,-2.862339973,0.122173048,0.296705973,0.331612558,0.506145483,2.914699851,84
0.41887902,2.809980096,3.036872898,-2.775073511,0,0.453785606,6,-1.029744259,-1.448623279,1.780235837,2.00712864,2.478367538,-1.029744259,-0.575958653,84
1.239183769,2.408554368,-2.234021443,-0.27925268,0.907571211,1.169370599,6,-1.413716694,-2.652900463,0.994837674,2.635447171,-1.692969374,-0.506145483,-0.244346095,84
-0.157079633,3.106686069,-2.897246558,-2.338741198,0.907571211,2.07694181,6,-3.036872898,-2.879793266,0.06981317,0.34906585,0.907571211,-2.129301687,-0.959931089,84
-0.244346095,-3.001966313,0.122173048,0.191986218,0.296705973,0.994837674,6,-2.513274123,-2.268928028,0.767944871,-2.391101075,-2.321287905,-2.21656815,-1.518436449,84
-0.314159265,-2.14675498,0.593411946,2.35619449,3.054326191,-3.141592654,6,2.775073511,3.089232776,0.628318531,-2.914699851,-1.151917306,-0.453785606,-0.366519143,84
0.087266463,-2.635447171,-2.268928028,-1.954768762,0.13962634,1.518436449,6,-1.710422667,-1.79768913,1.93731547,2.303834613,2.617993878,-1.570796327,-0.191986218,84
-2.00712864,-0.122173048,1.274090354,NaN,NaN,NaN,3,-1.588249619,0.41887902,-1.710422667,-0.314159265,NaN,NaN,NaN,85
0.872664626,-3.054326191,0.27925268,NaN,NaN,NaN,3,-0.698131701,-1.570796327,2.530727415,-0.41887902,NaN,NaN,NaN,85
-2.373647783,0.715584993,1.989675347,NaN,NaN,NaN,3,0.226892803,2.600540585,0.942477796,2.21656815,NaN,NaN,NaN,85
-0.488692191,0.20943951,0.506145483,NaN,NaN,NaN,3,0.994837674,1.483529864,1.204277184,1.500983157,NaN,NaN,NaN,85
-0.628318531,0.34906585,-2.21656815,NaN,NaN,NaN,3,1.902408885,2.530727415,2.251474735,-0.314159265,NaN,NaN,NaN,85
0.13962634,1.117010721,2.094395102,NaN,NaN,NaN,3,1.780235837,1.640609497,2.897246558,-2.408554368,NaN,NaN,NaN,85
-0.698131701,3.019419606,-0.907571211,NaN,NaN,NaN,3,-0.506145483,0.191986218,2.513274123,-1.413716694,NaN,NaN,NaN,85
-0.191986218,1.378810109,3.106686069,NaN,NaN,NaN,3,2.548180708,2.740166926,-2.35619449,-0.628318531,NaN,NaN,NaN,85
0.593411946,3.089232776,-0.244346095,NaN,NaN,NaN,3,-2.094395102,-2.687807048,0.994837674,-2.338741198,NaN,NaN,NaN,85
-0.27925268,-0.628318531,0.488692191,NaN,NaN,NaN,3,1.099557429,1.378810109,0.471238898,1.588249619,NaN,NaN,NaN,85
-0.41887902,1.466076572,3.054326191,NaN,NaN,NaN,3,1.378810109,1.79768913,2.844886681,-1.850049007,NaN,NaN,NaN,85
-0.383972435,-0.20943951,2.478367538,NaN,NaN,NaN,3,1.448623279,1.832595715,1.239183769,-2.35619449,NaN,NaN,NaN,85
-0.104719755,-0.575958653,-2.792526803,NaN,NaN,NaN,3,1.186823891,1.291543646,0.610865238,-1.605702912,NaN,NaN,NaN,85
-1.361356817,0.27925268,0.872664626,NaN,NaN,NaN,3,-1.169370599,0.191986218,-0.890117919,-0.296705973,NaN,NaN,NaN,85
-0.244346095,-3.106686069,-3.036872898,NaN,NaN,NaN,3,-2.687807048,-2.443460953,0.488692191,0.558505361,NaN,NaN,NaN,85
-0.034906585,-2.565634,2.443460953,NaN,NaN,NaN,3,-2.565634,-2.530727415,1.151917306,-0.122173048,NaN,NaN,NaN,85
-0.366519143,0.890117919,1.588249619,NaN,NaN,NaN,3,3.124139361,-2.792526803,-2.268928028,-1.570796327,NaN,NaN,NaN,85
-0.506145483,-1.553343034,-0.890117919,NaN,NaN,NaN,3,0.820304748,1.326450232,-0.733038286,-0.06981317,NaN,NaN,NaN,85
-0.767944871,-0.785398163,0.872664626,NaN,NaN,NaN,3,1.431169987,2.199114858,0.645771823,2.303834613,NaN,NaN,NaN,85
-0.034906585,1.762782545,-2.583087293,NaN,NaN,NaN,3,2.548180708,2.583087293,-1.972222055,-0.034906585,NaN,NaN,NaN,85
0.27925268,2.07694181,-1.448623279,NaN,NaN,NaN,3,0.366519143,0.087266463,2.443460953,-1.082104136,NaN,NaN,NaN,85
0.942477796,2.059488517,-2.600540585,NaN,NaN,NaN,3,1.623156204,0.680678408,-2.600540585,-0.977384381,NaN,NaN,NaN,85
-0.104719755,2.07694181,2.827433388,NaN,NaN,NaN,3,2.740166926,2.844886681,-1.466076572,-0.715584993,NaN,NaN,NaN,85
2.478367538,0.715584993,0.06981317,NaN,NaN,NaN,3,-0.244346095,-2.722713633,0.471238898,-0.174532925,NaN,NaN,NaN,85
-1.483529864,-2.879793266,0.715584993,NaN,NaN,NaN,3,-2.809980096,-1.326450232,0.593411946,-2.094395102,NaN,NaN,NaN,85
0.27925268,-1.832595715,-1.535889742,NaN,NaN,NaN,3,-2.42600766,-2.705260341,2.024581932,2.321287905,NaN,NaN,NaN,85
-0.122173048,-0.314159265,-0.226892803,NaN,NaN,NaN,3,-0.366519143,-0.244346095,-0.680678408,-0.593411946,NaN,NaN,NaN,85
-2.897246558,-0.41887902,-0.366519143,NaN,NaN,NaN,3,-1.989675347,0.907571211,-2.408554368,-2.35619449,NaN,NaN,NaN,85
-1.710422667,0.837758041,1.553343034,NaN,NaN,NaN,3,-2.059488517,-0.34906585,-1.221730476,-0.506145483,NaN,NaN,NaN,85
1.483529864,2.49582083,2.705260341,NaN,NaN,NaN,3,2.391101075,0.907571211,-1.396263402,-1.186823891,NaN,NaN,NaN,85
0.226892803,-0.872664626,-2.617993878,NaN,NaN,NaN,3,1.082104136,0.855211333,0.20943951,-1.535889742,NaN,NaN,NaN,85
0.261799388,0.680678408,-1.186823891,NaN,NaN,NaN,3,0.41887902,0.157079633,1.099557429,-0.767944871,NaN,NaN,NaN,85
-2.914699851,-0.767944871,2.705260341,NaN,NaN,NaN,3,1.518436449,-1.850049007,0.750491578,-2.059488517,NaN,NaN,NaN,85
3.089232776,-2.443460953,0.06981317,NaN,NaN,NaN,3,-0.296705973,2.897246558,-2.740166926,-0.226892803,NaN,NaN,NaN,85
0.733038286,-1.93731547,-0.959931089,NaN,NaN,NaN,3,-0.680678408,-1.413716694,-2.617993878,-1.640609497,NaN,NaN,NaN,85
1.029744259,-2.391101075,-0.837758041,NaN,NaN,NaN,3,-0.471238898,-1.500983157,-2.862339973,-1.308996939,NaN,NaN,NaN,85
-0.052359878,-1.256637061,2.617993878,NaN,NaN,NaN,3,1.745329252,1.79768913,0.488692191,-1.919862177,NaN,NaN,NaN,85
-0.052359878,2.757620218,-1.413716694,NaN,NaN,NaN,3,-0.383972435,-0.331612558,2.373647783,-1.79768913,NaN,NaN,NaN,85
0.366519143,-0.034906585,-1.256637061,NaN,NaN,NaN,3,1.064650844,0.698131701,1.029744259,-0.191986218,NaN,NaN,NaN,85
-2.617993878,0.017453293,0.994837674,NaN,NaN,NaN,3,-2.094395102,0.523598776,-2.07694181,-1.099557429,NaN,NaN,NaN,85
-0.820304748,0.20943951,-1.588249619,NaN,NaN,NaN,3,1.082104136,1.902408885,1.291543646,-0.506145483,NaN,NaN,NaN,85
-1.221730476,1.658062789,-1.93731547,NaN,NaN,NaN,3,-1.151917306,0.06981317,0.506145483,-3.089232776,NaN,NaN,NaN,85
-0.698131701,0.488692191,-1.710422667,NaN,NaN,NaN,3,-0.06981317,0.628318531,0.41887902,-1.780235837,NaN,NaN,NaN,85
-0.244346095,1.727875959,3.124139361,NaN,NaN,NaN,3,2.338741198,2.583087293,-2.21656815,-0.820304748,NaN,NaN,NaN,85
1.012290966,-1.762782545,-0.296705973,NaN,NaN,NaN,3,-0.645771823,-1.658062789,-2.408554368,-0.942477796,NaN,NaN,NaN,85
2.617993878,-2.792526803,-2.408554368,NaN,NaN,NaN,3,0.471238898,-2.14675498,-2.321287905,-1.93731547,NaN,NaN,NaN,85
-2.548180708,-2.094395102,-1.640609497,NaN,NaN,NaN,3,0.383972435,2.932153143,-1.710422667,-1.256637061,NaN,NaN,NaN,85
0.20943951,-0.314159265,1.93731547,NaN,NaN,NaN,3,1.780235837,1.570796327,1.466076572,-2.565634,NaN,NaN,NaN,85
-0.06981317,-0.366519143,1.605702912,NaN,NaN,NaN,3,1.431169987,1.500983157,1.064650844,3.036872898,NaN,NaN,NaN,85
0.104719755,-1.832595715,1.745329252,2.513274123,2.792526803,2.949606436,6,2.844886681,2.740166926,1.012290966,-1.692969374,-0.925024504,-0.645771823,-0.488692191,85
0.715584993,2.635447171,-2.391101075,-2.129301687,-1.79768913,-1.431169987,6,-0.680678408,-1.396263402,1.954768762,-3.071779484,-2.809980096,-2.478367538,-2.111848395,85
1.832595715,-1.134464014,1.082104136,1.518436449,2.879793266,-1.815142422,6,1.169370599,-0.663225116,0.034906585,2.251474735,2.687807048,-2.234021443,-0.645771823,85
-2.28638132,2.28638132,2.548180708,-2.024581932,-0.541052068,-0.226892803,6,-1.518436449,0.767944871,0.767944871,1.029744259,2.740166926,-2.059488517,-1.745329252,85
-1.692969374,0,0.122173048,2.234021443,-2.722713633,-1.675516082,6,0.191986218,1.884955592,0.191986218,0.314159265,2.42600766,-2.530727415,-1.483529864,85
0.733038286,-1.012290966,1.623156204,2.094395102,-2.775073511,-1.832595715,6,1.082104136,0.34906585,0.06981317,2.705260341,-3.106686069,-1.692969374,-0.750491578,85
0,0.715584993,-1.884955592,-1.326450232,-0.453785606,0.541052068,6,-0.645771823,-0.645771823,0.06981317,-2.530727415,-1.972222055,-1.099557429,-0.104719755,85
1.815142422,1.099557429,2.129301687,2.460914245,-2.600540585,-1.361356817,6,0.541052068,-1.274090354,1.640609497,2.670353756,3.001966313,-2.059488517,-0.820304748,85
-0.052359878,-2.024581932,-1.623156204,-0.453785606,0.157079633,0.401425728,6,2.408554368,2.460914245,0.383972435,0.785398163,1.954768762,2.565634,2.809980096,85
-0.698131701,-0.226892803,-0.122173048,1.117010721,1.169370599,1.850049007,6,0.715584993,1.413716694,0.488692191,0.593411946,1.832595715,1.884955592,2.565634,85
-0.680678408,-2.268928028,-0.994837674,-0.750491578,-0.34906585,1.413716694,6,-2.373647783,-1.692969374,1.640609497,2.914699851,-3.124139361,-2.722713633,-0.959931089,85
-0.20943951,-0.994837674,1.221730476,-2.28638132,-1.850049007,-1.431169987,6,1.082104136,1.291543646,0.087266463,2.303834613,-1.204277184,-0.767944871,-0.34906585,85
-0.366519143,-2.530727415,-1.553343034,-1.117010721,-0.488692191,0.13962634,6,-0.157079633,0.20943951,-2.687807048,-1.710422667,-1.274090354,-0.645771823,-0.017453293,85
0.855211333,-3.054326191,-2.391101075,-1.8675023,-1.082104136,1.012290966,6,-2.234021443,-3.089232776,0.994837674,1.658062789,2.181661565,2.967059728,-1.221730476,85
0.244346095,-1.675516082,-1.658062789,-1.029744259,0.20943951,0.715584993,6,2.303834613,2.059488517,0.628318531,0.645771823,1.274090354,2.513274123,3.019419606,85
-2.07694181,-2.268928028,-1.029744259,0,2.844886681,-2.792526803,6,2.670353756,-1.535889742,0.401425728,1.640609497,2.670353756,-0.767944871,-0.122173048,85
-0.314159265,1.675516082,3.001966313,-1.640609497,-1.553343034,0.087266463,6,-0.715584993,-0.401425728,0.959931089,2.28638132,-2.35619449,-2.268928028,-0.628318531,85
2.460914245,1.029744259,1.274090354,2.00712864,2.234021443,-1.047197551,6,-0.663225116,-3.124139361,0.366519143,0.610865238,1.343903524,1.570796327,-1.710422667,85
-0.698131701,-0.855211333,-0.226892803,0.104719755,0.157079633,0.733038286,6,2.949606436,-2.635447171,2.094395102,2.722713633,3.054326191,3.106686069,-2.600540585,85
-0.13962634,2.199114858,2.234021443,-3.054326191,-2.321287905,-1.274090354,6,-0.506145483,-0.366519143,1.692969374,1.727875959,2.722713633,-2.827433388,-1.780235837,85
0.610865238,-2.792526803,-2.42600766,-2.059488517,-1.082104136,-0.488692191,6,-1.431169987,-2.042035225,2.059488517,2.42600766,2.792526803,-2.513274123,-1.919862177,85
0,1.553343034,1.745329252,-1.623156204,-1.204277184,0.750491578,6,-1.483529864,-1.483529864,0.06981317,0.261799388,-3.106686069,-2.687807048,-0.733038286,85
0.174532925,-0.314159265,0.453785606,1.658062789,2.600540585,-1.413716694,6,1.047197551,0.872664626,0.733038286,1.500983157,2.705260341,-2.635447171,-0.366519143,85
2.460914245,0.314159265,1.047197551,1.082104136,1.099557429,1.239183769,6,0.087266463,-2.373647783,0.401425728,1.134464014,1.169370599,1.186823891,1.326450232,85
2.914699851,-0.645771823,0.244346095,0.767944871,1.047197551,-2.234021443,6,0.785398163,-2.129301687,0.13962634,1.029744259,1.553343034,1.832595715,-1.448623279,85
1.082104136,-1.500983157,-1.239183769,-1.082104136,-0.977384381,-0.907571211,6,-0.558505361,-1.640609497,-2.059488517,-1.79768913,-1.640609497,-1.535889742,-1.466076572,85
-2.373647783,-2.809980096,-2.408554368,1.640609497,2.07694181,2.844886681,6,3.036872898,-0.872664626,0.226892803,0.628318531,-1.605702912,-1.169370599,-0.401425728,85
0.401425728,-2.460914245,-1.570796327,-0.261799388,0.541052068,1.396263402,6,-1.954768762,-2.35619449,1.8675023,2.757620218,-2.21656815,-1.413716694,-0.558505361,85
-0.680678408,-2.181661565,0.27925268,0.610865238,1.850049007,1.972222055,6,-2.740166926,-2.059488517,1.361356817,-2.460914245,-2.129301687,-0.890117919,-0.767944871,85
0.191986218,-0.383972435,0.977384381,-2.635447171,-2.024581932,-1.884955592,6,1.553343034,1.361356817,1.169370599,2.530727415,-1.082104136,-0.471238898,-0.331612558,85
-1.448623279,0.506145483,1.500983157,2.949606436,-2.897246558,-2.879793266,6,1.448623279,2.897246558,1.954768762,2.949606436,-1.884955592,-1.448623279,-1.431169987,85
-0.13962634,-3.071779484,-0.087266463,0.453785606,0.890117919,1.396263402,6,-3.036872898,-2.897246558,0.174532925,-3.124139361,-2.583087293,-2.14675498,-1.640609497,85
-0.06981317,0.191986218,0.925024504,1.413716694,2.740166926,2.949606436,6,0.366519143,0.436332313,0.558505361,1.291543646,1.780235837,3.106686069,-2.967059728,85
1.553343034,-2.129301687,-0.122173048,-0.06981317,1.623156204,1.919862177,6,-2.687807048,2.042035225,1.466076572,-2.809980096,-2.757620218,-1.064650844,-0.767944871,85
3.036872898,-0.558505361,0.174532925,0.907571211,1.378810109,2.042035225,6,-3.141592654,0.104719755,2.583087293,-2.967059728,-2.234021443,-1.762782545,-1.099557429,85
1.047197551,1.588249619,1.780235837,-0.226892803,0.052359878,0.436332313,6,-1.134464014,-2.181661565,0.453785606,0.645771823,-1.361356817,-1.082104136,-0.698131701,85
-1.850049007,-0.558505361,-0.296705973,0.715584993,1.204277184,1.93731547,6,2.00712864,-2.42600766,1.448623279,1.710422667,2.722713633,-3.071779484,-2.338741198,85
2.21656815,-1.186823891,-0.13962634,1.134464014,3.124139361,-2.705260341,6,1.291543646,-0.925024504,0.104719755,1.151917306,2.42600766,-1.8675023,-1.413716694,85
0.802851456,-1.640609497,-1.483529864,0.698131701,2.268928028,-2.844886681,6,1.919862177,1.117010721,0.27925268,0.436332313,2.617993878,-2.094395102,-0.925024504,85
-0.244346095,-0.558505361,-0.41887902,-2.775073511,-1.361356817,-0.925024504,6,0.715584993,0.959931089,0.157079633,0.296705973,-2.059488517,-0.645771823,-0.20943951,85
1.413716694,-1.919862177,-1.151917306,2.460914245,2.600540585,-2.234021443,6,1.972222055,0.558505361,0.052359878,0.820304748,-1.850049007,-1.710422667,-0.261799388,85
-0.715584993,0.750491578,2.740166926,-2.914699851,-1.500983157,-1.082104136,6,-0.383972435,0.331612558,0.366519143,2.35619449,2.984513021,-1.884955592,-1.466076572,85
1.134464014,1.169370599,1.204277184,1.762782545,2.652900463,-2.49582083,6,-0.541052068,-1.675516082,0.628318531,0.663225116,1.221730476,2.111848395,-3.036872898,85
-0.645771823,2.234021443,-2.42600766,-1.832595715,-0.994837674,-0.837758041,6,-0.663225116,-0.017453293,1.570796327,-3.089232776,-2.49582083,-1.658062789,-1.500983157,85
-1.466076572,0.191986218,0.855211333,0.907571211,2.181661565,2.792526803,6,1.605702912,3.071779484,1.79768913,2.460914245,2.513274123,-2.49582083,-1.884955592,85
2.251474735,0.226892803,1.588249619,2.984513021,-0.890117919,-0.506145483,6,0.191986218,-2.059488517,0.41887902,1.780235837,-3.106686069,-0.698131701,-0.314159265,85
0.41887902,-0.855211333,2.111848395,2.373647783,2.478367538,2.705260341,6,1.361356817,0.942477796,0.506145483,-2.809980096,-2.548180708,-2.443460953,-2.21656815,85
-2.042035225,2.932153143,-2.652900463,-1.588249619,-0.41887902,0.488692191,6,-1.500983157,0.541052068,1.431169987,2.129301687,-3.089232776,-1.919862177,-1.012290966,85
-0.122173048,-3.089232776,-1.326450232,-0.244346095,-0.052359878,0,6,-1.326450232,-1.204277184,1.8675023,-2.652900463,-1.570796327,-1.378810109,-1.326450232,85
0.034906585,0.750491578,1.326450232,NaN,NaN,NaN,3,1.291543646,1.256637061,2.042035225,2.617993878,NaN,NaN,NaN,86
0.017453293,1.553343034,-0.226892803,NaN,NaN,NaN,3,-1.361356817,-1.378810109,0.191986218,-1.588249619,NaN,NaN,NaN,86
0.27925268,0.506145483,0.925024504,NaN,NaN,NaN,3,-2.478367538,-2.757620218,-1.972222055,-1.553343034,NaN,NaN,NaN,86
2.757620218,-3.106686069,0.244346095,NaN,NaN,NaN,3,-2.548180708,0.977384381,0.628318531,-2.303834613,NaN,NaN,NaN,86
0.122173048,2.251474735,-2.321287905,NaN,NaN,NaN,3,1.79768913,1.675516082,-2.234021443,-0.523598776,NaN,NaN,NaN,86
0.663225116,2.775073511,0.104719755,NaN,NaN,NaN,3,-1.117010721,-1.780235837,1.658062789,-1.012290966,NaN,NaN,NaN,86
2.111848395,2.408554368,-0.34906585,NaN,NaN,NaN,3,-0.226892803,-2.338741198,2.181661565,-0.575958653,NaN,NaN,NaN,86
-1.466076572,2.583087293,-0.157079633,NaN,NaN,NaN,3,-0.20943951,1.256637061,2.373647783,-0.366519143,NaN,NaN,NaN,86
0.575958653,1.099557429,1.605702912,NaN,NaN,NaN,3,-0.104719755,-0.680678408,0.994837674,1.500983157,NaN,NaN,NaN,86
-0.104719755,-0.226892803,2.740166926,NaN,NaN,NaN,3,1.500983157,1.605702912,1.274090354,-2.042035225,NaN,NaN,NaN,86
0.13962634,2.28638132,-2.548180708,NaN,NaN,NaN,3,0.314159265,0.174532925,2.600540585,-2.234021443,NaN,NaN,NaN,86
-0.191986218,-1.256637061,0.436332313,NaN,NaN,NaN,3,1.919862177,2.111848395,0.663225116,2.35619449,NaN,NaN,NaN,86
-0.017453293,2.565634,-0.471238898,NaN,NaN,NaN,3,-0.610865238,-0.593411946,1.954768762,-1.082104136,NaN,NaN,NaN,86
0.06981317,-1.082104136,-2.373647783,NaN,NaN,NaN,3,1.396263402,1.326450232,0.314159265,-0.977384381,NaN,NaN,NaN,86
0.610865238,-1.099557429,0.506145483,NaN,NaN,NaN,3,-1.204277184,-1.815142422,-2.303834613,-0.698131701,NaN,NaN,NaN,86
-0.610865238,-0.20943951,-0.122173048,NaN,NaN,NaN,3,-1.535889742,-0.925024504,-1.745329252,-1.658062789,NaN,NaN,NaN,86
-2.583087293,-2.07694181,-1.186823891,NaN,NaN,NaN,3,-1.658062789,0.925024504,2.548180708,-2.844886681,NaN,NaN,NaN,86
0.296705973,0.994837674,2.024581932,NaN,NaN,NaN,3,2.251474735,1.954768762,-3.036872898,-2.00712864,NaN,NaN,NaN,86
0.34906585,0.750491578,0.907571211,NaN,NaN,NaN,3,1.274090354,0.925024504,2.024581932,2.181661565,NaN,NaN,NaN,86
0.034906585,-0.20943951,-0.174532925,NaN,NaN,NaN,3,-2.460914245,-2.49582083,-2.670353756,-2.635447171,NaN,NaN,NaN,86
0.034906585,-1.518436449,-0.471238898,NaN,NaN,NaN,3,-0.506145483,-0.541052068,-2.024581932,-0.977384381,NaN,NaN,NaN,86
2.967059728,-0.41887902,0.785398163,NaN,NaN,NaN,3,-2.967059728,0.34906585,2.897246558,-2.181661565,NaN,NaN,NaN,86
-2.094395102,0.226892803,-1.308996939,NaN,NaN,NaN,3,0.104719755,2.199114858,0.331612558,-1.204277184,NaN,NaN,NaN,86
-1.117010721,1.710422667,2.740166926,NaN,NaN,NaN,3,1.780235837,2.897246558,-2.792526803,-1.762782545,NaN,NaN,NaN,86
0,-0.855211333,2.879793266,NaN,NaN,NaN,3,0.959931089,0.959931089,0.104719755,-2.443460953,NaN,NaN,NaN,86
2.775073511,0.314159265,-2.687807048,NaN,NaN,NaN,3,0.20943951,-2.565634,0.523598776,-2.478367538,NaN,NaN,NaN,86
0.436332313,1.274090354,-1.79768913,NaN,NaN,NaN,3,-1.099557429,-1.535889742,0.174532925,-2.897246558,NaN,NaN,NaN,86
-1.989675347,-0.06981317,-0.034906585,NaN,NaN,NaN,3,2.28638132,-2.00712864,2.21656815,2.251474735,NaN,NaN,NaN,86
-0.226892803,-3.036872898,1.675516082,NaN,NaN,NaN,3,-2.478367538,-2.251474735,0.767944871,-0.802851456,NaN,NaN,NaN,86
1.082104136,-1.588249619,-0.453785606,NaN,NaN,NaN,3,-1.274090354,-2.35619449,-2.862339973,-1.727875959,NaN,NaN,NaN,86
0.523598776,-2.775073511,-1.099557429,NaN,NaN,NaN,3,-1.466076572,-1.989675347,2.042035225,-2.565634,NaN,NaN,NaN,86
0.087266463,1.570796327,-1.413716694,NaN,NaN,NaN,3,-0.837758041,-0.925024504,0.733038286,-2.251474735,NaN,NaN,NaN,86
-0.523598776,2.14675498,2.583087293,NaN,NaN,NaN,3,-1.413716694,-0.890117919,0.733038286,1.169370599,NaN,NaN,NaN,86
0.837758041,0.453785606,0.523598776,NaN,NaN,NaN,3,0.314159265,-0.523598776,0.767944871,0.837758041,NaN,NaN,NaN,86
-0.994837674,0.157079633,-1.658062789,NaN,NaN,NaN,3,0.27925268,1.274090354,0.436332313,-1.378810109,NaN,NaN,NaN,86
1.588249619,1.972222055,2.932153143,NaN,NaN,NaN,3,-0.296705973,-1.884955592,1.675516082,2.635447171,NaN,NaN,NaN,86
-0.104719755,2.967059728,-3.036872898,NaN,NaN,NaN,3,-2.635447171,-2.530727415,0.331612558,0.610865238,NaN,NaN,NaN,86
0.471238898,-1.047197551,0.663225116,NaN,NaN,NaN,3,1.605702912,1.134464014,0.558505361,2.268928028,NaN,NaN,NaN,86
-0.628318531,2.234021443,-1.919862177,NaN,NaN,NaN,3,0.715584993,1.343903524,2.949606436,-1.204277184,NaN,NaN,NaN,86
0.017453293,0.541052068,0.942477796,NaN,NaN,NaN,3,0.122173048,0.104719755,0.663225116,1.064650844,NaN,NaN,NaN,86
-0.104719755,0.453785606,1.308996939,NaN,NaN,NaN,3,-1.361356817,-1.256637061,-0.907571211,-0.052359878,NaN,NaN,NaN,86
-0.401425728,2.583087293,-2.740166926,NaN,NaN,NaN,3,-0.20943951,0.191986218,2.373647783,-2.949606436,NaN,NaN,NaN,86
-0.471238898,-3.019419606,-0.27925268,NaN,NaN,NaN,3,0.104719755,0.575958653,-2.914699851,-0.174532925,NaN,NaN,NaN,86
0.174532925,1.169370599,-3.089232776,NaN,NaN,NaN,3,-0.13962634,-0.314159265,1.029744259,3.054326191,NaN,NaN,NaN,86
1.884955592,-2.513274123,-0.942477796,NaN,NaN,NaN,3,-0.34906585,-2.234021443,-2.862339973,-1.291543646,NaN,NaN,NaN,86
-1.902408885,2.21656815,3.036872898,NaN,NaN,NaN,3,-0.383972435,1.518436449,1.832595715,2.652900463,NaN,NaN,NaN,86
-2.792526803,-1.117010721,-0.087266463,NaN,NaN,NaN,3,-0.541052068,2.251474735,-1.658062789,-0.628318531,NaN,NaN,NaN,86
0.383972435,2.49582083,-1.832595715,NaN,NaN,NaN,3,-1.064650844,-1.448623279,1.431169987,-2.897246558,NaN,NaN,NaN,86
0.017453293,2.844886681,0.27925268,NaN,NaN,NaN,3,-2.600540585,-2.617993878,0.244346095,-2.321287905,NaN,NaN,NaN,86
-0.663225116,2.583087293,-1.186823891,NaN,NaN,NaN,3,-2.513274123,-1.850049007,0.06981317,2.583087293,NaN,NaN,NaN,86
-1.117010721,-2.862339973,-2.478367538,-0.34906585,-0.174532925,1.256637061,6,-2.583087293,-1.466076572,0.837758041,1.221730476,-2.932153143,-2.757620218,-1.326450232,86
0.314159265,-2.792526803,-1.518436449,-0.575958653,0.017453293,0.698131701,6,3.106686069,2.792526803,0.314159265,1.588249619,2.530727415,3.124139361,-2.478367538,86
1.535889742,-0.401425728,0.122173048,0.34906585,1.518436449,-2.984513021,6,1.291543646,-0.244346095,0.890117919,1.413716694,1.640609497,2.809980096,-1.692969374,86
-1.047197551,2.35619449,2.49582083,-0.855211333,-0.122173048,0.785398163,6,-1.361356817,-0.314159265,0.994837674,1.134464014,-2.21656815,-1.483529864,-0.575958653,86
-2.181661565,-2.862339973,-1.256637061,-0.06981317,1.134464014,1.169370599,6,-2.042035225,0.13962634,1.378810109,2.984513021,-2.111848395,-0.907571211,-0.872664626,86
-1.186823891,0.488692191,1.588249619,-2.460914245,-1.570796327,-0.680678408,6,0.20943951,1.396263402,0.698131701,1.79768913,-2.251474735,-1.361356817,-0.471238898,86
0.174532925,0.366519143,0.453785606,1.012290966,2.059488517,-1.483529864,6,-0.34906585,-0.523598776,0.017453293,0.104719755,0.663225116,1.710422667,-1.832595715,86
