error,response,target,subject
-0.122173048,0.890117919,1.012290966,47
0.052359878,-1.79768913,-1.850049007,47
0.122173048,-1.466076572,-1.588249619,47
0.174532925,0.157079633,-0.017453293,47
0.034906585,2.35619449,2.321287905,49
0.13962634,0.226892803,0.087266463,49
0.034906585,-0.663225116,-0.698131701,49
-0.13962634,0.06981317,0.20943951,49
-0.034906585,-0.20943951,-0.174532925,49
-0.034906585,-2.967059728,-2.932153143,49
0,1.204277184,1.204277184,49
-0.122173048,-3.089232776,-2.967059728,49
-0.13962634,-2.548180708,-2.408554368,49
0.06981317,-0.034906585,-0.104719755,49
0.052359878,2.321287905,2.268928028,49
-0.052359878,2.967059728,3.019419606,49
-0.052359878,-2.705260341,-2.652900463,49
0.087266463,2.303834613,2.21656815,49
-0.06981317,2.775073511,2.844886681,49
0.017453293,-0.436332313,-0.453785606,49
-0.06981317,-2.757620218,-2.687807048,49
0.087266463,-0.314159265,-0.401425728,49
-0.034906585,-1.239183769,-1.204277184,49
0,-2.635447171,-2.635447171,49
-0.191986218,0.959931089,1.151917306,49
0.052359878,-2.460914245,-2.513274123,49
0.122173048,1.343903524,1.221730476,49
0.174532925,0.872664626,0.698131701,49
0.052359878,-1.361356817,-1.413716694,49
-0.017453293,0.558505361,0.575958653,49
0,-0.191986218,-0.191986218,49
0.06981317,1.780235837,1.710422667,49
-0.052359878,-2.862339973,-2.809980096,49
0.034906585,2.600540585,2.565634,49
0.017453293,-0.436332313,-0.453785606,49
0.122173048,2.111848395,1.989675347,49
-0.06981317,2.00712864,2.07694181,49
0.20943951,-0.977384381,-1.186823891,49
0.06981317,1.954768762,1.884955592,49
-0.174532925,1.692969374,1.8675023,49
-0.052359878,1.780235837,1.832595715,49
0.122173048,-0.994837674,-1.117010721,49
0.017453293,-2.07694181,-2.094395102,49
0.122173048,-0.314159265,-0.436332313,49
-0.06981317,0.942477796,1.012290966,49
0.157079633,-0.680678408,-0.837758041,49
-0.034906585,-0.226892803,-0.191986218,49
0.087266463,2.181661565,2.094395102,49
-0.052359878,-0.698131701,-0.645771823,49
0.017453293,-1.623156204,-1.640609497,49
-0.06981317,-0.314159265,-0.244346095,49
0,3.054326191,3.054326191,49
0.20943951,-2.530727415,-2.740166926,49
0.017453293,1.221730476,1.204277184,49
0.034906585,-2.478367538,-2.513274123,50
-0.087266463,-0.104719755,-0.017453293,50
-0.017453293,0.785398163,0.802851456,50
0.122173048,2.024581932,1.902408885,50
0.06981317,-0.977384381,-1.047197551,50
0,-1.919862177,-1.919862177,50
0.052359878,1.884955592,1.832595715,50
0.034906585,1.204277184,1.169370599,50
0.122173048,0.680678408,0.558505361,50
-0.191986218,1.239183769,1.431169987,50
-0.017453293,3.089232776,3.106686069,50
0,2.565634,2.565634,50
0.034906585,-0.942477796,-0.977384381,50
-0.087266463,0.785398163,0.872664626,50
-0.104719755,1.989675347,2.094395102,50
-0.157079633,-2.617993878,-2.460914245,50
0.052359878,1.169370599,1.117010721,50
-0.034906585,-3.071779484,-3.036872898,50
0.017453293,-0.087266463,-0.104719755,50
-0.104719755,-2.391101075,-2.28638132,50
0.034906585,-0.558505361,-0.593411946,50
0.052359878,-1.989675347,-2.042035225,50
0,-1.500983157,-1.500983157,50
-0.052359878,3.036872898,3.089232776,50
0.104719755,1.518436449,1.413716694,50
0,-3.036872898,-3.036872898,50
0.226892803,2.111848395,1.884955592,50
0.034906585,2.897246558,2.862339973,50
0.191986218,-2.652900463,-2.844886681,50
-0.052359878,1.151917306,1.204277184,50
0.122173048,1.780235837,1.658062789,50
-0.06981317,0.366519143,0.436332313,50
-0.017453293,1.553343034,1.570796327,50
0.104719755,-1.972222055,-2.07694181,50
0.034906585,0,-0.034906585,50
-0.034906585,1.082104136,1.117010721,50
0.052359878,0.785398163,0.733038286,50
0.052359878,0.453785606,0.401425728,50
0.017453293,-2.251474735,-2.268928028,50
-0.087266463,0.872664626,0.959931089,50
0.087266463,1.954768762,1.8675023,50
-0.017453293,2.827433388,2.844886681,50
0,-2.234021443,-2.234021443,50
0.087266463,-0.942477796,-1.029744259,50
0.052359878,-2.635447171,-2.687807048,50
-0.06981317,0.907571211,0.977384381,50
0.157079633,0.645771823,0.488692191,50
0.052359878,-2.600540585,-2.652900463,50
0.174532925,-2.757620218,-2.932153143,50
-0.017453293,0.733038286,0.750491578,50
0.122173048,1.640609497,1.518436449,53
0.087266463,0.27925268,0.191986218,53
0.06981317,1.692969374,1.623156204,53
0.104719755,1.326450232,1.221730476,53
-0.017453293,1.134464014,1.151917306,53
-0.034906585,-2.321287905,-2.28638132,53
-0.13962634,1.692969374,1.832595715,53
0.087266463,-2.635447171,-2.722713633,53
0.122173048,-2.268928028,-2.391101075,53
-0.06981317,-2.809980096,-2.740166926,53
-0.087266463,-2.757620218,-2.670353756,53
0.017453293,-1.221730476,-1.239183769,53
-0.104719755,-0.750491578,-0.645771823,53
-0.087266463,3.036872898,3.124139361,53
0.052359878,-2.757620218,-2.809980096,53
0,-2.809980096,-2.809980096,53
-0.017453293,0.628318531,0.645771823,53
0.017453293,2.827433388,2.809980096,53
-0.034906585,-1.134464014,-1.099557429,53
-0.244346095,-2.443460953,-2.199114858,53
0.087266463,-0.558505361,-0.645771823,53
0.034906585,1.204277184,1.169370599,53
0,-0.925024504,-0.925024504,53
-0.052359878,-1.570796327,-1.518436449,53
0.174532925,0.34906585,0.174532925,53
0.122173048,2.827433388,2.705260341,53
0.122173048,0.575958653,0.453785606,53
0.052359878,-3.089232776,-3.141592654,53
-0.06981317,-2.652900463,-2.583087293,53
-0.331612558,-2.548180708,-2.21656815,53
-0.087266463,2.652900463,2.740166926,53
0.087266463,-0.558505361,-0.645771823,53
0.104719755,0.366519143,0.261799388,53
-0.034906585,1.535889742,1.570796327,53
-0.122173048,2.565634,2.687807048,53
0.122173048,1.919862177,1.79768913,53
-0.226892803,1.588249619,1.815142422,53
-0.06981317,0.890117919,0.959931089,53
0.122173048,-0.436332313,-0.558505361,53
0.087266463,1.466076572,1.378810109,53
0.034906585,3.106686069,3.071779484,53
0.087266463,-2.565634,-2.652900463,53
-0.087266463,0.959931089,1.047197551,53
-0.20943951,-0.733038286,-0.523598776,53
-0.06981317,2.042035225,2.111848395,53
0,-0.506145483,-0.506145483,53
0.191986218,2.530727415,2.338741198,53
-0.261799388,-2.478367538,-2.21656815,53
0,-2.757620218,-2.757620218,53
-0.087266463,1.8675023,1.954768762,53
0.261799388,0.488692191,0.226892803,55
0.157079633,1.762782545,1.605702912,55
0.20943951,-0.157079633,-0.366519143,55
-0.087266463,-1.361356817,-1.274090354,55
0.191986218,-0.226892803,-0.41887902,55
0.104719755,0.052359878,-0.052359878,55
-0.06981317,-0.122173048,-0.052359878,55
0.331612558,-2.879793266,3.071779484,55
0.122173048,1.134464014,1.012290966,55
0.191986218,-2.914699851,-3.106686069,55
-0.13962634,-2.827433388,-2.687807048,55
0.13962634,-0.401425728,-0.541052068,55
-0.087266463,-2.600540585,-2.513274123,55
-0.06981317,1.884955592,1.954768762,55
0.13962634,2.949606436,2.809980096,55
-0.13962634,1.117010721,1.256637061,55
0.191986218,-0.942477796,-1.134464014,55
-0.261799388,1.902408885,2.164208272,55
-0.017453293,-1.745329252,-1.727875959,55
0.13962634,1.186823891,1.047197551,55
0.226892803,-0.890117919,-1.117010721,55
0,1.466076572,1.466076572,55
-0.06981317,2.809980096,2.879793266,55
-0.157079633,2.059488517,2.21656815,55
-0.157079633,0.052359878,0.20943951,55
-0.226892803,1.692969374,1.919862177,55
0.27925268,2.199114858,1.919862177,55
-0.13962634,-1.815142422,-1.675516082,55
0.191986218,-1.710422667,-1.902408885,55
0.157079633,0.366519143,0.20943951,55
0.122173048,-1.570796327,-1.692969374,55
-0.087266463,2.181661565,2.268928028,55
0.017453293,0.226892803,0.20943951,55
0.052359878,0.715584993,0.663225116,55
0.41887902,-1.256637061,-1.675516082,55
0.052359878,-0.122173048,-0.174532925,55
-0.174532925,-3.019419606,-2.844886681,55
-0.157079633,2.827433388,2.984513021,55
0.122173048,0.663225116,0.541052068,55
-0.06981317,-1.553343034,-1.483529864,55
0.157079633,3.124139361,2.967059728,55
-0.226892803,-0.261799388,-0.034906585,55
0.20943951,1.850049007,1.640609497,55
-0.052359878,2.303834613,2.35619449,55
-0.034906585,-0.401425728,-0.366519143,55
0.104719755,2.949606436,2.844886681,55
0.837758041,-0.27925268,-1.117010721,55
0.191986218,2.111848395,1.919862177,55
0,1.989675347,1.989675347,55
0.052359878,3.106686069,3.054326191,56
0.104719755,-2.775073511,-2.879793266,56
-0.087266463,1.972222055,2.059488517,56
0,-0.366519143,-0.366519143,56
-0.122173048,0.27925268,0.401425728,56
0,1.099557429,1.099557429,56
-0.104719755,-2.844886681,-2.740166926,56
-0.087266463,1.274090354,1.361356817,56
-0.104719755,-2.862339973,-2.757620218,56
-0.034906585,-3.124139361,-3.089232776,56
-0.052359878,2.42600766,2.478367538,56
-0.122173048,1.919862177,2.042035225,56
-0.157079633,-2.932153143,-2.775073511,56
-0.017453293,1.553343034,1.570796327,56
0.017453293,-0.610865238,-0.628318531,56
-0.104719755,-1.012290966,-0.907571211,56
0.226892803,2.00712864,1.780235837,56
-0.20943951,-2.722713633,-2.513274123,56
-0.034906585,0.890117919,0.925024504,56
0,-0.506145483,-0.506145483,56
0.087266463,-1.832595715,-1.919862177,56
0.017453293,-1.832595715,-1.850049007,56
-0.052359878,2.617993878,2.670353756,56
-0.06981317,-0.541052068,-0.471238898,56
-0.06981317,2.600540585,2.670353756,56
0,0.087266463,0.087266463,56
0.087266463,-1.989675347,-2.07694181,56
-0.017453293,0.907571211,0.925024504,56
0.034906585,-0.331612558,-0.366519143,56
-0.052359878,-1.117010721,-1.064650844,56
0.052359878,1.780235837,1.727875959,56
-0.052359878,0.837758041,0.890117919,56
0.017453293,-1.919862177,-1.93731547,56
0.017453293,-2.338741198,-2.35619449,56
0.017453293,0.122173048,0.104719755,56
0.052359878,-0.558505361,-0.610865238,56
0.034906585,-0.261799388,-0.296705973,56
-0.20943951,-0.837758041,-0.628318531,56
-0.052359878,-2.914699851,-2.862339973,56
0,-2.932153143,-2.932153143,56
0,-0.087266463,-0.087266463,56
-0.122173048,-2.722713633,-2.600540585,56
-0.06981317,0.34906585,0.41887902,56
0,-1.553343034,-1.553343034,56
0.06981317,-0.261799388,-0.331612558,56
-0.017453293,-0.855211333,-0.837758041,56
0.087266463,0.122173048,0.034906585,56
0.034906585,0.942477796,0.907571211,56
0.017453293,1.326450232,1.308996939,56
0,-1.221730476,-1.221730476,56
-0.052359878,-1.361356817,-1.308996939,57
0.034906585,2.984513021,2.949606436,57
-0.06981317,-2.652900463,-2.583087293,57
-0.017453293,-3.054326191,-3.036872898,57
0.20943951,2.059488517,1.850049007,57
0.104719755,0.06981317,-0.034906585,57
-0.034906585,-0.907571211,-0.872664626,57
-0.13962634,0.680678408,0.820304748,57
-0.052359878,-0.575958653,-0.523598776,57
-0.034906585,2.164208272,2.199114858,57
-0.087266463,-2.652900463,-2.565634,57
-0.052359878,2.670353756,2.722713633,57
-0.034906585,0.488692191,0.523598776,57
0.017453293,-0.436332313,-0.453785606,57
-0.052359878,2.059488517,2.111848395,57
-0.017453293,-3.036872898,-3.019419606,57
0.13962634,-0.802851456,-0.942477796,57
-0.226892803,-2.478367538,-2.251474735,57
0.017453293,2.094395102,2.07694181,57
0.087266463,0.436332313,0.34906585,57
0.157079633,-2.35619449,-2.513274123,57
0.052359878,0.471238898,0.41887902,57
0.122173048,-2.635447171,-2.757620218,57
0.052359878,1.431169987,1.378810109,57
0,3.001966313,3.001966313,57
-0.174532925,1.605702912,1.780235837,57
-0.157079633,-1.815142422,-1.658062789,57
0.06981317,2.408554368,2.338741198,57
0.122173048,0.959931089,0.837758041,57
0.226892803,-0.523598776,-0.750491578,57
-0.034906585,-0.541052068,-0.506145483,57
0.157079633,2.408554368,2.251474735,57
-0.13962634,-3.001966313,-2.862339973,57
0.157079633,-0.698131701,-0.855211333,57
0.017453293,-2.914699851,-2.932153143,57
0.104719755,-1.8675023,-1.972222055,57
-0.122173048,-0.558505361,-0.436332313,57
-0.20943951,1.448623279,1.658062789,57
0,2.49582083,2.49582083,57
-0.017453293,-0.122173048,-0.104719755,57
0.174532925,1.256637061,1.082104136,57
0.017453293,-0.436332313,-0.453785606,57
-0.052359878,-0.977384381,-0.925024504,57
-0.034906585,-2.652900463,-2.617993878,57
0.034906585,-0.174532925,-0.20943951,57
0.017453293,3.019419606,3.001966313,57
0.017453293,-0.942477796,-0.959931089,57
0.034906585,-2.00712864,-2.042035225,57
-0.087266463,2.00712864,2.094395102,57
0.174532925,2.42600766,2.251474735,57
0.087266463,0.785398163,0.698131701,59
0.034906585,-1.483529864,-1.518436449,59
-0.191986218,0.558505361,0.750491578,59
-0.034906585,-0.174532925,-0.13962634,59
0.017453293,1.169370599,1.151917306,59
-0.122173048,0.41887902,0.541052068,59
-0.052359878,1.745329252,1.79768913,59
-0.122173048,1.274090354,1.396263402,59
-0.017453293,2.338741198,2.35619449,59
0.052359878,1.099557429,1.047197551,59
0.06981317,-0.872664626,-0.942477796,59
-0.034906585,2.600540585,2.635447171,59
0,-1.431169987,-1.431169987,59
-0.034906585,0.785398163,0.820304748,59
-0.226892803,1.204277184,1.431169987,59
-0.052359878,-0.925024504,-0.872664626,59
-0.034906585,0.087266463,0.122173048,59
0,-2.740166926,-2.740166926,59
0,-3.124139361,-3.124139361,59
-0.087266463,-2.565634,-2.478367538,59
0.052359878,-1.623156204,-1.675516082,59
-0.244346095,-2.600540585,-2.35619449,59
0.087266463,-2.967059728,-3.054326191,59
0.034906585,-1.570796327,-1.605702912,59
0.157079633,-2.844886681,-3.001966313,59
-0.087266463,1.710422667,1.79768913,59
0.244346095,1.658062789,1.413716694,59
0.017453293,0.959931089,0.942477796,59
0.017453293,0.959931089,0.942477796,59
0.122173048,1.326450232,1.204277184,59
0.034906585,1.274090354,1.239183769,59
0.06981317,-2.303834613,-2.373647783,59
-0.052359878,-1.099557429,-1.047197551,59
-0.052359878,-1.413716694,-1.361356817,59
0.06981317,1.919862177,1.850049007,59
0.244346095,-2.28638132,-2.530727415,59
-0.052359878,-1.93731547,-1.884955592,59
-0.017453293,0.872664626,0.890117919,59
-0.122173048,-0.767944871,-0.645771823,59
-0.174532925,0.715584993,0.890117919,59
-0.06981317,1.623156204,1.692969374,59
0.174532925,1.93731547,1.762782545,59
-0.087266463,-2.705260341,-2.617993878,59
0.104719755,0.244346095,0.13962634,59
0.27925268,-2.251474735,-2.530727415,59
-0.104719755,-0.244346095,-0.13962634,59
-0.13962634,-1.186823891,-1.047197551,59
0.13962634,0.610865238,0.471238898,59
-0.087266463,-2.897246558,-2.809980096,59
0.052359878,-0.977384381,-1.029744259,59
0,2.530727415,2.530727415,63
-0.034906585,2.879793266,2.914699851,63
0.017453293,-0.593411946,-0.610865238,63
0.034906585,-0.907571211,-0.942477796,63
0.34906585,1.623156204,1.274090354,63
0.087266463,2.809980096,2.722713633,63
0.13962634,-2.14675498,-2.28638132,63
-0.191986218,0.174532925,0.366519143,63
-0.017453293,-2.234021443,-2.21656815,63
-0.20943951,0.244346095,0.453785606,63
0.13962634,0.785398163,0.645771823,63
0.034906585,-2.635447171,-2.670353756,63
0.122173048,0.436332313,0.314159265,63
0.104719755,-1.989675347,-2.094395102,63
-0.052359878,-2.35619449,-2.303834613,63
-0.017453293,-2.129301687,-2.111848395,63
0.06981317,-0.558505361,-0.628318531,63
0.104719755,-1.378810109,-1.483529864,63
0.034906585,2.949606436,2.914699851,63
0.034906585,1.378810109,1.343903524,63
-0.034906585,-1.762782545,-1.727875959,63
0.104719755,1.064650844,0.959931089,63
-0.157079633,-1.745329252,-1.588249619,63
-0.122173048,-0.06981317,0.052359878,63
-0.06981317,-1.727875959,-1.658062789,63
-0.052359878,-1.762782545,-1.710422667,63
-0.122173048,0.715584993,0.837758041,63
0.104719755,-3.106686069,3.071779484,63
0.104719755,-0.715584993,-0.820304748,63
-0.06981317,1.588249619,1.658062789,63
-0.052359878,1.727875959,1.780235837,63
0.087266463,2.443460953,2.35619449,63
-0.052359878,-1.658062789,-1.605702912,63
0.017453293,1.972222055,1.954768762,63
0.13962634,-1.239183769,-1.378810109,63
-0.104719755,1.79768913,1.902408885,63
0,-0.855211333,-0.855211333,63
-0.087266463,0.820304748,0.907571211,63
0,-1.518436449,-1.518436449,63
0.13962634,-2.28638132,-2.42600766,63
-0.13962634,1.919862177,2.059488517,63
0.122173048,1.640609497,1.518436449,63
0.017453293,2.809980096,2.792526803,63
0.034906585,0.471238898,0.436332313,63
-0.20943951,1.692969374,1.902408885,63
0.13962634,-1.151917306,-1.291543646,63
-0.017453293,2.35619449,2.373647783,63
-0.087266463,0.733038286,0.820304748,63
0,-2.897246558,-2.897246558,63
-0.034906585,1.8675023,1.902408885,63
0.104719755,2.199114858,2.094395102,64
0.034906585,1.727875959,1.692969374,64
-0.034906585,-2.914699851,-2.879793266,64
-0.017453293,0.994837674,1.012290966,64
0.104719755,2.635447171,2.530727415,64
0.034906585,1.710422667,1.675516082,64
-0.157079633,3.124139361,-3.001966313,64
0.226892803,2.548180708,2.321287905,64
0.034906585,2.565634,2.530727415,64
0.052359878,1.658062789,1.605702912,64
-0.157079633,1.727875959,1.884955592,64
-0.122173048,-1.204277184,-1.082104136,64
-0.052359878,-1.570796327,-1.518436449,64
0.017453293,-0.20943951,-0.226892803,64
0.034906585,1.448623279,1.413716694,64
-0.296705973,2.705260341,3.001966313,64
0.087266463,-1.326450232,-1.413716694,64
0,1.588249619,1.588249619,64
-0.017453293,0,0.017453293,64
-0.017453293,-1.535889742,-1.518436449,64
0.104719755,-0.27925268,-0.383972435,64
-0.087266463,-2.617993878,-2.530727415,64
-0.087266463,-2.652900463,-2.565634,64
0.20943951,-0.872664626,-1.082104136,64
-0.104719755,0.401425728,0.506145483,64
-0.087266463,-0.366519143,-0.27925268,64
-0.104719755,0.261799388,0.366519143,64
-0.174532925,0.523598776,0.698131701,64
-0.157079633,-2.722713633,-2.565634,64
-0.226892803,-0.645771823,-0.41887902,64
0.087266463,1.8675023,1.780235837,64
-0.052359878,-0.383972435,-0.331612558,64
-0.122173048,-2.234021443,-2.111848395,64
0,-2.391101075,-2.391101075,64
0.06981317,-2.809980096,-2.879793266,64
0,-2.042035225,-2.042035225,64
-0.104719755,-1.117010721,-1.012290966,64
-0.034906585,-2.513274123,-2.478367538,64
0,1.047197551,1.047197551,64
0.06981317,2.652900463,2.583087293,64
0.034906585,2.862339973,2.827433388,64
0.087266463,-0.453785606,-0.541052068,64
-0.017453293,-0.122173048,-0.104719755,64
-0.052359878,-2.21656815,-2.164208272,64
-0.017453293,2.844886681,2.862339973,64
-0.034906585,1.413716694,1.448623279,64
-0.191986218,0.436332313,0.628318531,64
0,1.553343034,1.553343034,64
0.017453293,-2.478367538,-2.49582083,64
0,0.34906585,0.34906585,65
-0.13962634,0.942477796,1.082104136,65
-0.13962634,-1.727875959,-1.588249619,65
-0.017453293,0.663225116,0.680678408,65
-0.13962634,1.047197551,1.186823891,65
0.087266463,-0.907571211,-0.994837674,65
-0.017453293,-2.932153143,-2.914699851,65
0.034906585,-0.436332313,-0.471238898,65
-0.06981317,-0.506145483,-0.436332313,65
0.034906585,0.436332313,0.401425728,65
-0.06981317,2.652900463,2.722713633,65
-0.06981317,2.897246558,2.967059728,65
-0.017453293,-3.141592654,-3.124139361,65
-0.017453293,2.199114858,2.21656815,65
-0.052359878,0.872664626,0.925024504,65
-0.226892803,2.234021443,2.460914245,65
0.017453293,2.757620218,2.740166926,65
0.06981317,2.635447171,2.565634,65
0.122173048,2.565634,2.443460953,65
0.06981317,-0.261799388,-0.331612558,65
-0.017453293,2.652900463,2.670353756,65
-0.122173048,2.932153143,3.054326191,65
-0.034906585,-1.343903524,-1.308996939,65
-0.052359878,0.104719755,0.157079633,65
0,-1.79768913,-1.79768913,65
-0.13962634,0.907571211,1.047197551,65
0.104719755,2.268928028,2.164208272,65
0.157079633,1.850049007,1.692969374,65
0,-1.012290966,-1.012290966,65
0.06981317,-2.460914245,-2.530727415,65
0.13962634,-0.436332313,-0.575958653,65
0.034906585,-1.029744259,-1.064650844,65
-0.087266463,0.401425728,0.488692191,65
0.104719755,-1.570796327,-1.675516082,65
0.034906585,-1.745329252,-1.780235837,65
-0.06981317,0.20943951,0.27925268,65
0,1.658062789,1.658062789,65
0.104719755,-2.338741198,-2.443460953,65
0.104719755,-2.530727415,-2.635447171,65
0,0.872664626,0.872664626,65
0.052359878,-3.036872898,-3.089232776,65
-0.034906585,-0.506145483,-0.471238898,65
-0.122173048,-1.500983157,-1.378810109,65
-0.087266463,-2.600540585,-2.513274123,65
-0.244346095,0.977384381,1.221730476,65
0.052359878,-1.500983157,-1.553343034,65
-0.034906585,2.932153143,2.967059728,65
0.087266463,1.832595715,1.745329252,65
-0.052359878,-3.124139361,-3.071779484,65
0.261799388,1.710422667,1.448623279,65
0.104719755,-0.837758041,-0.942477796,66
0.052359878,-2.844886681,-2.897246558,66
0.104719755,0.226892803,0.122173048,66
0.104719755,1.221730476,1.117010721,66
-0.122173048,0.471238898,0.593411946,66
-0.296705973,2.35619449,2.652900463,66
0.104719755,-0.314159265,-0.41887902,66
0.087266463,-0.34906585,-0.436332313,66
-0.13962634,2.949606436,3.089232776,66
0.087266463,-1.082104136,-1.169370599,66
-0.087266463,-1.151917306,-1.064650844,66
-0.06981317,2.111848395,2.181661565,66
-0.20943951,-2.775073511,-2.565634,66
0.122173048,1.745329252,1.623156204,66
-0.052359878,0.506145483,0.558505361,66
0.104719755,0.558505361,0.453785606,66
0.06981317,-0.698131701,-0.767944871,66
0.034906585,0.34906585,0.314159265,66
0.20943951,-1.256637061,-1.466076572,66
0.104719755,-1.326450232,-1.431169987,66
0.087266463,1.378810109,1.291543646,66
-0.017453293,1.291543646,1.308996939,66
0.017453293,-0.872664626,-0.890117919,66
0,-0.750491578,-0.750491578,66
0.017453293,2.164208272,2.14675498,66
0.122173048,-2.844886681,-2.967059728,66
0.034906585,-2.914699851,-2.949606436,66
0,1.029744259,1.029744259,66
-0.034906585,-2.373647783,-2.338741198,66
0.052359878,1.239183769,1.186823891,66
0.104719755,-0.191986218,-0.296705973,66
-0.017453293,-3.106686069,-3.089232776,66
-0.13962634,1.204277184,1.343903524,66
0.104719755,-0.820304748,-0.925024504,66
0.471238898,0.575958653,0.104719755,66
-0.06981317,2.914699851,2.984513021,66
-0.052359878,-0.34906585,-0.296705973,66
0.017453293,1.343903524,1.326450232,66
0.104719755,2.687807048,2.583087293,66
0.174532925,0.331612558,0.157079633,66
-0.087266463,0.855211333,0.942477796,66
-0.13962634,2.984513021,3.124139361,66
0.174532925,1.431169987,1.256637061,66
0.104719755,-1.343903524,-1.448623279,66
0.034906585,-1.151917306,-1.186823891,66
0.13962634,0,-0.13962634,66
0.174532925,-2.652900463,-2.827433388,66
0.261799388,1.902408885,1.640609497,66
-0.06981317,0.575958653,0.645771823,66
-0.104719755,1.93731547,2.042035225,66
0.122173048,-1.029744259,-1.151917306,67
-0.122173048,0.331612558,0.453785606,67
0.034906585,-1.727875959,-1.762782545,67
-0.104719755,0.733038286,0.837758041,67
-0.157079633,-0.698131701,-0.541052068,67
-0.017453293,1.082104136,1.099557429,67
0,0.994837674,0.994837674,67
-0.017453293,-2.949606436,-2.932153143,67
-0.06981317,-0.994837674,-0.925024504,67
-0.034906585,3.089232776,3.124139361,67
-0.104719755,2.251474735,2.35619449,67
-0.157079633,-0.715584993,-0.558505361,67
-0.06981317,-1.448623279,-1.378810109,67
0.052359878,-2.28638132,-2.338741198,67
-0.017453293,1.151917306,1.169370599,67
0.174532925,0.610865238,0.436332313,67
0.017453293,2.583087293,2.565634,67
-0.052359878,-2.583087293,-2.530727415,67
0.034906585,-2.862339973,-2.897246558,67
0.06981317,1.692969374,1.623156204,67
0.017453293,1.553343034,1.535889742,67
-0.261799388,0.593411946,0.855211333,67
0.017453293,-0.34906585,-0.366519143,67
0.20943951,-0.453785606,-0.663225116,67
0.174532925,-1.291543646,-1.466076572,67
0.104719755,-1.466076572,-1.570796327,67
-0.034906585,-0.506145483,-0.471238898,67
0.034906585,0.802851456,0.767944871,67
0,0.41887902,0.41887902,67
0.034906585,3.071779484,3.036872898,67
-0.052359878,2.49582083,2.548180708,67
-0.06981317,2.548180708,2.617993878,67
0,2.862339973,2.862339973,67
-0.052359878,1.553343034,1.605702912,67
0.244346095,-2.338741198,-2.583087293,67
-0.157079633,2.129301687,2.28638132,67
0.052359878,0.244346095,0.191986218,67
-0.034906585,-0.698131701,-0.663225116,67
-1.134464014,0.104719755,1.239183769,67
-0.296705973,0.628318531,0.925024504,67
0.122173048,-1.640609497,-1.762782545,67
0,-2.460914245,-2.460914245,67
0.13962634,1.79768913,1.658062789,67
-0.314159265,0.436332313,0.750491578,67
0.052359878,-0.174532925,-0.226892803,67
0.052359878,-2.757620218,-2.809980096,67
-0.13962634,-2.617993878,-2.478367538,67
0.06981317,2.460914245,2.391101075,67
0.13962634,-1.762782545,-1.902408885,67
-0.034906585,2.391101075,2.42600766,67
0.087266463,1.884955592,1.79768913,68
-0.27925268,0.506145483,0.785398163,68
0.017453293,-1.082104136,-1.099557429,68
0.087266463,-0.506145483,-0.593411946,68
-0.122173048,0.453785606,0.575958653,68
-0.052359878,2.879793266,2.932153143,68
0.017453293,-0.593411946,-0.610865238,68
-0.052359878,-2.321287905,-2.268928028,68
-0.034906585,2.35619449,2.391101075,68
-0.017453293,0.261799388,0.27925268,68
0.034906585,-0.436332313,-0.471238898,68
-0.06981317,2.059488517,2.129301687,68
0.06981317,-2.181661565,-2.251474735,68
0,-1.902408885,-1.902408885,68
-0.034906585,2.652900463,2.687807048,68
0.052359878,1.483529864,1.431169987,68
0.052359878,1.850049007,1.79768913,68
-0.017453293,1.099557429,1.117010721,68
0,-0.488692191,-0.488692191,68
-0.06981317,-2.07694181,-2.00712864,68
-0.017453293,-2.042035225,-2.024581932,68
0.052359878,-0.226892803,-0.27925268,68
0.052359878,-2.268928028,-2.321287905,68
-0.017453293,-1.692969374,-1.675516082,68
-0.122173048,-2.670353756,-2.548180708,68
0.087266463,-3.019419606,-3.106686069,68
-0.034906585,-0.872664626,-0.837758041,68
0.034906585,2.705260341,2.670353756,68
0,-2.862339973,-2.862339973,68
0.06981317,-2.181661565,-2.251474735,68
0.06981317,1.989675347,1.919862177,68
-0.017453293,-1.204277184,-1.186823891,68
0.034906585,1.186823891,1.151917306,68
-0.017453293,0.13962634,0.157079633,68
0.017453293,-0.820304748,-0.837758041,68
0,-2.949606436,-2.949606436,68
0.087266463,-2.443460953,-2.530727415,68
0.017453293,-1.902408885,-1.919862177,68
0.034906585,1.308996939,1.274090354,68
0,2.199114858,2.199114858,68
-0.034906585,0.087266463,0.122173048,68
0.034906585,1.850049007,1.815142422,68
-0.034906585,-0.087266463,-0.052359878,68
0.06981317,-0.750491578,-0.820304748,68
-0.104719755,0.698131701,0.802851456,68
0.017453293,-0.785398163,-0.802851456,68
0.087266463,2.408554368,2.321287905,68
-0.017453293,2.408554368,2.42600766,68
0.017453293,1.378810109,1.361356817,68
-0.052359878,-1.413716694,-1.361356817,68
-0.017453293,-0.785398163,-0.767944871,70
0.052359878,-1.117010721,-1.169370599,70
-0.052359878,2.059488517,2.111848395,70
-0.157079633,2.600540585,2.757620218,70
-0.157079633,0.733038286,0.890117919,70
-0.06981317,-2.338741198,-2.268928028,70
-0.017453293,-0.750491578,-0.733038286,70
0.017453293,0.226892803,0.20943951,70
0.06981317,1.727875959,1.658062789,70
-0.017453293,0.610865238,0.628318531,70
-0.157079633,0.017453293,0.174532925,70
0.122173048,0.174532925,0.052359878,70
